れちゃ,1123,1123,10369,接尾辞,動詞性接尾辞,母音動詞,タ系連用チャ形,れる,れちゃ,*
れりゃ,1126,1126,10369,接尾辞,動詞性接尾辞,母音動詞,音便条件形,れる,れりゃ,*
れよ,1131,1131,10369,接尾辞,動詞性接尾辞,母音動詞,文語命令形,れる,れよ,*
な,794,794,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,語幹,ない,な,*
ない,790,790,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形,ない,ない,*
なかれ,800,800,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,命令形,ない,なかれ,*
なかろう,792,792,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本推量形,ない,なかろう,*
なければ,791,791,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本条件形,ない,なければ,*
なく,793,793,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本連用形,ない,なく,*
なかった,781,781,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ形,ない,なかった,*
なかったろう,783,783,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ系推量形,ない,なかったろう,*
なかったら,782,782,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ系条件形,ない,なかったら,*
なくて,787,787,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ系連用テ形,ない,なくて,*
なかったり,784,784,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ系連用タリ形,ない,なかったり,*
なくちゃ,785,785,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ系連用チャ形,ない,なくちゃ,*
なくっちゃ,786,786,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ系連用チャ形２,ない,なくっちゃ,*
なけりゃ,788,788,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,音便条件形,ない,なけりゃ,*
なきゃ,789,789,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,音便条件形２,ない,なきゃ,*
なし,795,795,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,文語基本形,ない,なし,*
なから,796,796,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,文語未然形,ない,なから,*
なう,799,799,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,文語連用形,ない,なう,*
なき,798,798,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,文語連体形,ない,なき,*
なかれ,797,797,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,文語命令形,ない,なかれ,*
た,794,794,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,語幹,たい,た,*
たい,790,790,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形,たい,たい,*
