Ａ,1136,1136,11757,接尾辞,名詞性名詞助数辞,*,*,Ａ,あんぺあ,*
ｋＡ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｋＡ,きろあんぺあ,*
ワット,1136,1136,7772,接尾辞,名詞性名詞助数辞,*,*,ワット,わっと,*
ｍＷ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｍＷ,みりわっと,*
Ｗ,1136,1136,10354,接尾辞,名詞性名詞助数辞,*,*,Ｗ,わっと,*
ｋＷ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｋＷ,きろわっと,*
ヘルツ,1136,1136,7800,接尾辞,名詞性名詞助数辞,*,*,ヘルツ,へるつ,*
Ｈｚ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,Ｈｚ,へるつ,*
ｋＨｚ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｋＨｚ,きろへるつ,*
ＭＨｚ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ＭＨｚ,めがへるつ,*
ビット,1136,1136,8245,接尾辞,名詞性名詞助数辞,*,*,ビット,びっと,*
バイト,1136,1136,7800,接尾辞,名詞性名詞助数辞,*,*,バイト,ばいと,*
ｂｉｔ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｂｉｔ,びっと,*
ｂｙｔｅ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｂｙｔｅ,ばいと,*
ＫＢ,1136,1136,10151,接尾辞,名詞性名詞助数辞,*,*,ＫＢ,きろばいと,*
ＭＢ,1136,1136,10053,接尾辞,名詞性名詞助数辞,*,*,ＭＢ,めがばいと,*
ＧＢ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ＧＢ,ぎがばいと,*
ホン,1136,1136,8140,接尾辞,名詞性名詞助数辞,*,*,ホン,ほん,*
ルクス,1136,1136,7800,接尾辞,名詞性名詞助数辞,*,*,ルクス,るくす,*
゜,1136,1136,10893,接尾辞,名詞性名詞助数辞,*,*,゜,ど,*
ヘクトパスカル,1136,1136,7800,接尾辞,名詞性名詞助数辞,*,*,ヘクトパスカル,へくとぱすかる,*
ｈＰａ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｈＰａ,へくとぱすかる,*
超,1135,1135,10636,接尾辞,名詞性特殊接尾辞,*,*,超,ちょう,*
以内,1135,1135,10802,接尾辞,名詞性特殊接尾辞,*,*,以内,いない,*
暮れ,1135,1135,9297,接尾辞,名詞性特殊接尾辞,*,*,暮れ,くれ,*
くれ,1135,1135,12115,接尾辞,名詞性特殊接尾辞,*,*,くれ,くれ,*
末,1135,1135,9078,接尾辞,名詞性特殊接尾辞,*,*,末,まつ,*
限り,1135,1135,11334,接尾辞,名詞性特殊接尾辞,*,*,限り,かぎり,*
かぎり,1135,1135,11475,接尾辞,名詞性特殊接尾辞,*,*,かぎり,かぎり,*
過ぎ,1135,1135,9653,接尾辞,名詞性特殊接尾辞,*,*,過ぎ,すぎ,*
すぎ,1135,1135,12839,接尾辞,名詞性特殊接尾辞,*,*,すぎ,すぎ,*
以降,1135,1135,9581,接尾辞,名詞性特殊接尾辞,*,*,以降,いこう,*
以来,1135,1135,9483,接尾辞,名詞性特殊接尾辞,*,*,以来,いらい,*
以後,1135,1135,8849,接尾辞,名詞性特殊接尾辞,*,*,以後,いご,*
以前,1135,1135,9834,接尾辞,名詞性特殊接尾辞,*,*,以前,いぜん,*
半,1135,1135,11815,接尾辞,名詞性特殊接尾辞,*,*,半,はん,*
強,1135,1135,12783,接尾辞,名詞性特殊接尾辞,*,*,強,きょう,*
弱,1135,1135,10189,接尾辞,名詞性特殊接尾辞,*,*,弱,じゃく,*
付,1135,1135,10025,接尾辞,名詞性特殊接尾辞,*,*,付,づけ,*
道,1135,1135,14304,接尾辞,名詞性特殊接尾辞,*,*,道,どう,*
県,1135,1135,8283,接尾辞,名詞性特殊接尾辞,*,*,県,けん,*
市,1135,1135,9472,接尾辞,名詞性特殊接尾辞,*,*,市,し,*
村,1135,1135,11269,接尾辞,名詞性特殊接尾辞,*,*,村,むら,*
州,1135,1135,13483,接尾辞,名詞性特殊接尾辞,*,*,州,しゅう,*
省,1135,1135,11857,接尾辞,名詞性特殊接尾辞,*,*,省,しょう,*
さん,1137,1137,7709,接尾辞,名詞性名詞接尾辞,*,*,さん,さん,*
君,1137,1137,7078,接尾辞,名詞性名詞接尾辞,*,*,君,くん,*
くん,1137,1137,9457,接尾辞,名詞性名詞接尾辞,*,*,くん,くん,*
様,1137,1137,8778,接尾辞,名詞性名詞接尾辞,*,*,様,さま,*
さま,1137,1137,9567,接尾辞,名詞性名詞接尾辞,*,*,さま,さま,*
殿,1137,1137,8524,接尾辞,名詞性名詞接尾辞,*,*,殿,どの,*
氏,1137,1137,4486,接尾辞,名詞性名詞接尾辞,*,*,氏,し,*
ちゃん,1137,1137,6996,接尾辞,名詞性名詞接尾辞,*,*,ちゃん,ちゃん,*
チャン,1137,1137,11441,接尾辞,名詞性名詞接尾辞,*,*,チャン,ちゃん,*
以上,1137,1137,5887,接尾辞,名詞性名詞接尾辞,*,*,以上,いじょう,*
以下,1137,1137,8227,接尾辞,名詞性名詞接尾辞,*,*,以下,いか,*
未満,1137,1137,8618,接尾辞,名詞性名詞接尾辞,*,*,未満,みまん,*
近く,1137,1137,9260,接尾辞,名詞性名詞接尾辞,*,*,近く,ちかく,*
ちかく,1137,1137,9440,接尾辞,名詞性名詞接尾辞,*,*,ちかく,ちかく,*
以外,1137,1137,7224,接尾辞,名詞性名詞接尾辞,*,*,以外,いがい,*
率,1137,1137,8182,接尾辞,名詞性名詞接尾辞,*,*,率,りつ,*
くらい,1137,1137,11641,接尾辞,名詞性名詞接尾辞,*,*,くらい,くらい,*
ぐらい,1137,1137,10098,接尾辞,名詞性名詞接尾辞,*,*,ぐらい,ぐらい,*
程,1137,1137,10246,接尾辞,名詞性名詞接尾辞,*,*,程,ほど,*
ほど,1137,1137,7166,接尾辞,名詞性名詞接尾辞,*,*,ほど,ほど,*
間,1137,1137,9857,接尾辞,名詞性名詞接尾辞,*,*,間,かん,*
前,1137,1137,7081,接尾辞,名詞性名詞接尾辞,*,*,前,まえ,*
後,1137,1137,8203,接尾辞,名詞性名詞接尾辞,*,*,後,ご,*
前後,1137,1137,10188,接尾辞,名詞性名詞接尾辞,*,*,前後,ぜんご,*
程度,1137,1137,8280,接尾辞,名詞性名詞接尾辞,*,*,程度,ていど,*
頃,1137,1137,8754,接尾辞,名詞性名詞接尾辞,*,*,頃,ころ,*
ころ,1137,1137,9779,接尾辞,名詞性名詞接尾辞,*,*,ころ,ころ,*
ごろ,1137,1137,9966,接尾辞,名詞性名詞接尾辞,*,*,ごろ,ごろ,*
ずつ,1137,1137,9440,接尾辞,名詞性名詞接尾辞,*,*,ずつ,ずつ,*
あたり,1137,1137,10966,接尾辞,名詞性名詞接尾辞,*,*,あたり,あたり,*
当たり,1137,1137,7360,接尾辞,名詞性名詞接尾辞,*,*,当たり,あたり,*
当り,1137,1137,8660,接尾辞,名詞性名詞接尾辞,*,*,当り,あたり,*
辺り,1137,1137,9086,接尾辞,名詞性名詞接尾辞,*,*,辺り,あたり,*
おき,1137,1137,9639,接尾辞,名詞性名詞接尾辞,*,*,おき,おき,*
ごと,1137,1137,9525,接尾辞,名詞性名詞接尾辞,*,*,ごと,ごと,*
振り,1137,1137,8737,接尾辞,名詞性名詞接尾辞,*,*,振り,ぶり,*
振,1137,1137,10790,接尾辞,名詞性名詞接尾辞,*,*,振,ぶり,*
ぶり,1137,1137,8130,接尾辞,名詞性名詞接尾辞,*,*,ぶり,ぶり,*
っぷり,1137,1137,9510,接尾辞,名詞性名詞接尾辞,*,*,っぷり,っぷり,*
目,1137,1137,8355,接尾辞,名詞性名詞接尾辞,*,*,目,め,*
め,1137,1137,9335,接尾辞,名詞性名詞接尾辞,*,*,め,め,*
だらけ,1137,1137,9434,接尾辞,名詞性名詞接尾辞,*,*,だらけ,だらけ,*
さなか,1137,1137,10048,接尾辞,名詞性名詞接尾辞,*,*,さなか,さなか,*
かたがた,1137,1137,9440,接尾辞,名詞性名詞接尾辞,*,*,かたがた,かたがた,*
自体,1137,1137,8658,接尾辞,名詞性名詞接尾辞,*,*,自体,じたい,*
じたい,1137,1137,9573,接尾辞,名詞性名詞接尾辞,*,*,じたい,じたい,*
達,1137,1137,9552,接尾辞,名詞性名詞接尾辞,*,*,達,たち,*
たち,1137,1137,8352,接尾辞,名詞性名詞接尾辞,*,*,たち,たち,*
ら,1137,1137,11021,接尾辞,名詞性名詞接尾辞,*,*,ら,ら,*
同士,1137,1137,7951,接尾辞,名詞性名詞接尾辞,*,*,同士,どうし,*
どうし,1137,1137,9445,接尾辞,名詞性名詞接尾辞,*,*,どうし,どうし,*
方,1137,1137,13389,接尾辞,名詞性名詞接尾辞,*,*,方,がた,*
型,1137,1137,9338,接尾辞,名詞性名詞接尾辞,*,*,型,かた,*
形,1137,1137,9573,接尾辞,名詞性名詞接尾辞,*,*,形,かた,*
型,1137,1137,9338,接尾辞,名詞性名詞接尾辞,*,*,型,けい,*
形,1137,1137,9573,接尾辞,名詞性名詞接尾辞,*,*,形,けい,*
用,1137,1137,8118,接尾辞,名詞性名詞接尾辞,*,*,用,よう,*
製,1137,1137,8278,接尾辞,名詞性名詞接尾辞,*,*,製,せい,*
家,1137,1137,11421,接尾辞,名詞性名詞接尾辞,*,*,家,か,*
者,1137,1137,8062,接尾辞,名詞性名詞接尾辞,*,*,者,しゃ,*
勢,1137,1137,11062,接尾辞,名詞性名詞接尾辞,*,*,勢,ぜい,*
数,1137,1137,8514,接尾辞,名詞性名詞接尾辞,*,*,数,すう,*
っ子,1137,1137,9488,接尾辞,名詞性名詞接尾辞,*,*,っ子,っこ,*
っこ,1137,1137,9097,接尾辞,名詞性名詞接尾辞,*,*,っこ,っこ,*
代,1137,1137,9161,接尾辞,名詞性名詞接尾辞,*,*,代,だい,*
費,1137,1137,9675,接尾辞,名詞性名詞接尾辞,*,*,費,ひ,*
学,1137,1137,10625,接尾辞,名詞性名詞接尾辞,*,*,学,がく,*
性,1137,1137,8740,接尾辞,名詞性名詞接尾辞,*,*,性,せい,*
